acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Exp Mean
NC_023021.1	9554	0.160561015	0.113251082	0.066987657	0.138162002	0.135231317	0.125601893	0.050764119	0.123403832	0.086560585	0.133556592	0.138476053	0.014758227	0.115686922
NC_023022.1	9160	0.20240153	0.183296906	0.125327563	0.16146292	0.167576423	0.156004382	0.096179124	0.149017499	0.094868936	0.155895209	0.148144034	0.015720552	0.149106775
NC_023292.1	1364	0.1458944	0.138562994	0.079178848	0.166422268	0.115835816	0.144428048	0.050586526	0.153225868	0.057184818	0.153225762	0.134164288	0.0146628	0.121700876
NC_023038.1	1365	0.160439566	0.204395552	0.12307692	0.191208621	0.210989047	0.142857053	0.102564065	0.136996337	0.11721612	0.152380974	0.172893756	0.0461538	0.155910728
NC_023039.1	2997	0.222555753	0.15815816	0.0880881	0.092759441	0.112779383	0.115782471	0.06506504	0.086753382	0.03703699	0.140473741	0.143477029	0.013346677	0.114811772
NC_023040.1	2880	0.226736178	0.196180034	0.1166666	0.157639132	0.146180552	0.12638893	0.06180557	0.12361112	0.0770833	0.13645831	0.15104168	0	0.138162855
NC_023041.1	3558	0.179876271	0.12759981	0.09331085	0.10342884	0.124227078	0.108206904	0.05508717	0.132658871	0.0438449	0.123383835	0.10511522	0	0.108794523
NC_023042.1	3254	0.169637708	0.13798402	0.10141355	0.108789144	0.15058418	0.102028298	0.07191148	0.096803952	0.072526154	0.08973571	0.109096434	0	0.110046421
NC_023043.1	2874	0.15901181	0.125956834	0.0501044	0.10020879	0.08141959	0.11238701	0.03827419	0.086986844	0.0713292	0.139178894	0.076896318	0.006958947	0.094704898
NC_014748.1	5639	0.114914025	0.111899401	0.047171509	0.096471014	0.114382043	0.076786648	0.044334109	0.101081789	0.055151648	0.090264248	0.100549706	0.017378916	0.086636922
NC_023178.1	7435	0.133288518	0.094149319	0.049092149	0.085675875	0.08164088	0.076260889	0.0387357	0.06765295	0.03429724	0.090517862	0.09845324	0.00255548	0.077251329
NC_022790.1	4129	0.177282666	0.157180865	0.096633539	0.185032757	0.128360387	0.145313686	0.067086509	0.144344907	0.093969454	0.123758788	0.185759639	0.015015749	0.136793018
NC_001335.1	52297	0.220471888	0.172667918	0.094307509	0.128764501	0.141920187	0.122970682	0.058569304	0.125227059	0.057173422	0.158078043	0.131518066	0.018375817	0.128333507
NC_008265.1	38092	0.389687792	0.333114778	0.179512487	0.336606102	0.345873458	0.316785682	0.189724443	0.303003556	0.197311552	0.307020264	0.342171574	0.040270943	0.294619244
NC_013597.1	43970	0.154901078	0.132181052	0.068410309	0.118671885	0.107687043	0.107937212	0.054969286	0.107596055	0.065772085	0.11143969	0.114873788	0.013782129	0.104039953
NC_017732.1	30505	0.297984466	0.249106987	0.133256823	0.245565867	0.235371643	0.240976997	0.143058464	0.21701329	0.1605966	0.240616124	0.264611808	0.044222275	0.220741733
NC_018285.1	40758	0.153344096	0.133446163	0.063864804	0.128293879	0.124809867	0.11897048	0.06170568	0.112640477	0.067299642	0.117154889	0.124760758	0.019946994	0.109662794
NC_022563.1	148803	0.391471013	0.320497344	0.182200701	0.249457078	0.272837561	0.245143022	0.138128914	0.258798381	0.120595665	0.310235239	0.269638632	0.032223819	0.250818505
NC_023177.1	124688	0.197357024	0.162806434	0.084442806	0.135017005	0.128592954	0.12799142	0.061144656	0.122377444	0.063598689	0.136075653	0.138545842	0.014508207	0.123449993
NC_023424.1	10673	0.109434958	0.079452799	0.039070535	0.068303209	0.06408696	0.072613174	0.02773348	0.07982763	0.028202037	0.083762764	0.07795376	0.009275739	0.066403755
NC_023439.1	10688	0.136414638	0.097773204	0.055482742	0.087107029	0.094872788	0.079622049	0.025916913	0.067365176	0.035086079	0.086732783	0.076440809	0.010853276	0.076619474
NC_023440.1	9023	0.181314809	0.141083953	0.075806314	0.169234603	0.157708106	0.145184466	0.05452731	0.13931069	0.07613871	0.145849515	0.142967941	0.02460375	0.129920583
NC_023441.1	5552	0.14499277	0.102485612	0.068083523	0.112932339	0.100144102	0.086995705	0.044488461	0.127701653	0.055655629	0.101224804	0.088616689	0.00342219	0.093938299
NC_023442.1	120420	0.230095035	0.203977451	0.11170069	0.199136436	0.189337324	0.181871792	0.09917794	0.17030406	0.113278503	0.178118213	0.201851937	0.028824114	0.170804489
NC_023443.1	1365	0.150183123	0.089377202	0.0652014	0.173626331	0.1406593	0.14871792	0.073260101	0.143589421	0.091575121	0.12454211	0.17509202	0.05347981	0.125074914
NC_002180.1	4532	0.074801369	0.076346075	0.04788169	0.060238296	0.05626659	0.071270963	0.05759044	0.039055572	0.038173036	0.031332692	0.084068842	0.009929393	0.057911415
NC_021786.1	9499	0.116012236	0.089588394	0.058637724	0.116959657	0.078324077	0.07263929	0.04200445	0.071797054	0.04316241	0.086009104	0.09011477	0.006316454	0.078659015
NC_021720.1	358	0.106145	0.106145	0	0.0530726	0.0530726	0.0530726	0.0530726	0.1592176	0	0.0530726	0	0	0.057897327
NC_023485.1	7435	0.124949564	0.104505624	0.05541359	0.121183536	0.11123065	0.097646268	0.052992584	0.102488219	0.049899079	0.096166797	0.1190316	0.016274377	0.094137046
NC_023486.1	3649	0.129624554	0.130994758	0.05179505	0.080569993	0.116470301	0.104960296	0.052343136	0.06714172	0.045217905	0.075089	0.121951178	0.00520691	0.088741626
NC_023487.1	3286	0.128727879	0.105903863	0.073341481	0.11381623	0.071211244	0.085818713	0.076993341	0.120511284	0.07425443	0.108947015	0.133597152	0.00578211	0.099374785
NC_023488.1	2006	0.18992983	0.119641099	0.05034899	0.167996354	0.152542434	0.13160519	0.063310148	0.091724774	0.03888339	0.089730784	0.12362918	0.00997009	0.110849288
NC_023489.1	1746	0.16380297	0.097365438	0.056701056	0.1414662	0.104811	0.08304711	0.04982817	0.09793813	0.0366552	0.13573908	0.13172967	0.010882	0.099916729
NC_023490.1	1504	0.204787188	0.185504994	0.07646276	0.097739424	0.0777926	0.115691528	0.05651596	0.083776644	0.111702136	0.129654318	0.17486722	0.03191493	0.119499525
NC_023491.1	3737	0.108375732	0.093658051	0.05726518	0.126839659	0.0891089	0.08803846	0.040941885	0.063955048	0.01873164	0.107037774	0.108910907	0.005351884	0.082078476
NC_023492.1	3503	0.13388529	0.130459579	0.03254352	0.10990582	0.116757029	0.10077075	0.04025125	0.05366835	0.0628033	0.12903223	0.075649399	0.0111333	0.089611502
NC_023493.1	1841	0.104834383	0.0630093	0.0624661	0.1222162	0.1048345	0.0516024	0.0516024	0.0934275	0.020641	0.0847366	0.120043533	0	0.07994672
NC_023494.1	1584	0.118055553	0.0681818	0.07638885	0.13699525	0.11237366	0.10290404	0.0239899	0.087121213	0.0479798	0.1224748	0.16161591	0.013888873	0.096189161
NC_023495.1	1185	0.183966446	0.0894515	0.081856682	0.17974679	0.16118145	0.164556986	0.0514768	0.105485232	0.0810127	0.10632912	0.1240506	0.0160338	0.120828573
NC_023496.1	7596	0.103212236	0.069905289	0.043443894	0.093206998	0.085966335	0.080437077	0.047525028	0.09241714	0.05423909	0.081226997	0.100842508	0.01000527	0.077492963
NC_021069.1	10865	0.117533327	0.102254903	0.03028066	0.06985739	0.067648455	0.0698573	0.043258179	0.048504395	0.033686156	0.076668222	0.07878511	0.01104463	0.067121281
NC_018506.1	8050	0.127204993	0.095776392	0.049565246	0.125838526	0.10857136	0.088322954	0.03726713	0.087204973	0.035031048	0.105093243	0.113167806	0.018136649	0.088458516
NC_023503.1	48800	0.161475415	0.142028664	0.079999957	0.13032776	0.128627071	0.131516471	0.061332003	0.122561411	0.076905777	0.127356555	0.128647598	0.031352449	0.117343517
NC_022365.1	7562	0.153398582	0.098518852	0.061888382	0.121660911	0.129330811	0.111478452	0.066252332	0.112139661	0.056863301	0.120074072	0.113858781	0.01639776	0.104133103
NC_023175.1	10346	0.146626665	0.108544353	0.047071351	0.122076066	0.094529319	0.075004851	0.056930204	0.0979122	0.05470711	0.094239325	0.098975449	0.011695347	0.090601536
NC_023295.1	7315	0.139029407	0.098154503	0.076418355	0.096240569	0.101572032	0.094873621	0.04511281	0.12016402	0.0452495	0.0844839	0.1203008	0.00806562	0.092872683
NC_023437.1	7934	0.140408376	0.138013617	0.063019919	0.121250313	0.099949648	0.108898464	0.05709604	0.134736617	0.062893808	0.117721289	0.09982353	0.02407364	0.103982875
NC_023498.1	62466	0.430762228	0.367175709	0.204879691	0.265343847	0.300147378	0.272067701	0.151890462	0.270995559	0.146063012	0.337159672	0.295905167	0.036948088	0.276580948
NC_023502.1	109558	0.260702015	0.21305618	0.116705381	0.163547862	0.177960854	0.159185281	0.080313593	0.157670391	0.076233597	0.175195151	0.163027779	0.018821087	0.158508917
NC_022971.1	45344	0.072843186	0.045827428	0.02185511	0.037733732	0.037932246	0.0437324	0.014290747	0.038241026	0.017885534	0.03945395	0.037447083	0.007961367	0.03702204
NC_023559.1	46145	0.165413424	0.153039341	0.083649328	0.132430328	0.121963345	0.134619107	0.061371722	0.111561381	0.071231966	0.127229335	0.135854333	0.021844192	0.118033055
NC_023560.1	43454	0.154048089	0.127951411	0.074009293	0.139549872	0.132254804	0.125051801	0.065379484	0.114396827	0.075367042	0.120288162	0.124821626	0.018272191	0.113919856
NC_023568.1	246964	0.11097172	0.093333438	0.049582073	0.092446646	0.086049022	0.083105292	0.038090607	0.074958323	0.043978046	0.081331648	0.081153592	0.012629367	0.075909128
NC_023571.1	46243	0.164262676	0.134355399	0.077287277	0.136344923	0.130052102	0.125792023	0.056138192	0.113617198	0.073330037	0.122461731	0.128797871	0.020219263	0.114767221
NC_023573.1	142094	0.127084969	0.104135302	0.055681406	0.106901058	0.107464106	0.10106688	0.050304698	0.085408251	0.053992443	0.099054197	0.109751261	0.02056386	0.09098587
NC_023583.1	45696	0.075652115	0.066395335	0.026807564	0.044030133	0.048428758	0.038668615	0.016938032	0.039368903	0.024247208	0.046678062	0.045058698	0.008534665	0.042933947
NC_023585.1	48775	0.162398843	0.122091196	0.068518701	0.134413139	0.123587986	0.110117884	0.059272121	0.115079396	0.068293255	0.118093343	0.130394612	0.018390568	0.110205498
NC_023586.1	8460	0.201182443	0.181677964	0.10626477	0.138179597	0.119858163	0.13144212	0.074468067	0.12600471	0.081087413	0.141016614	0.154491733	0.016193853	0.132333963
NC_023592.1	8176	0.212329126	0.168419834	0.085861051	0.155944506	0.168786913	0.14236766	0.062499985	0.134417792	0.060298475	0.148605676	0.128424695	0.020303315	0.133450519
NC_023598.1	2563	0.147093106	0.05813504	0.0522825	0.08700745	0.107686336	0.13109635	0.0678892	0.0912992	0.08388606	0.097932056	0.061646516	0.00858369	0.089632165
NC_023601.1	97906	0.128265887	0.105979177	0.054399094	0.098614989	0.099789578	0.092803227	0.04541094	0.090719651	0.043051522	0.087185723	0.083008239	0.009417206	0.084475275
NC_023610.1	218339	0.141527591	0.112055075	0.057571007	0.096634201	0.088014598	0.08465736	0.037652468	0.084689394	0.039997478	0.090222143	0.085619203	0.009352427	0.083512774
NC_023611.1	198533	0.326066866	0.281827095	0.159600563	0.290632182	0.293871088	0.273284522	0.159620788	0.259845734	0.176756533	0.27429188	0.294439512	0.0360897	0.253657887
NC_023615.1	196456	0.335118785	0.281524091	0.159073923	0.288008414	0.294976838	0.28085688	0.163329296	0.26062286	0.180880146	0.275125156	0.300677844	0.037901649	0.256381294
NC_023627.1	10929	0.123707577	0.112910605	0.067252202	0.113002139	0.111080602	0.11876658	0.055540338	0.112270112	0.057827745	0.101747602	0.126177993	0.018940419	0.100025772
NC_023555.1	43017	0.212543547	0.181114112	0.104447144	0.141455625	0.158960372	0.130181046	0.056001147	0.130738955	0.062463692	0.152381661	0.138387149	0.012808897	0.133515859
NC_023556.1	72329	0.190380611	0.153133593	0.083465853	0.129311886	0.126519083	0.11319111	0.053353423	0.108766967	0.059616493	0.126837107	0.116536908	0.012194289	0.114646639
NC_023561.1	173276	0.179193744	0.146425425	0.07844711	0.142801106	0.142639504	0.128967619	0.068082128	0.123940992	0.070881104	0.13102227	0.133734635	0.017249945	0.122375967
NC_023563.1	68262	0.111086638	0.077041419	0.038044604	0.052049507	0.05251826	0.048797313	0.021959523	0.057381883	0.022237813	0.066977215	0.051727133	0.022047451	0.05452921
NC_023572.1	42240	0.326443704	0.255279693	0.148532189	0.196069765	0.214488203	0.192376892	0.105965839	0.186458622	0.089322953	0.241619525	0.216477084	0.028598497	0.197548588
NC_023578.1	69099	0.131289929	0.105674445	0.053199028	0.083980992	0.077598758	0.076426561	0.028567722	0.06696194	0.033835516	0.093850857	0.073966303	0.013719452	0.075032005
NC_023580.1	57775	0.072591983	0.057083482	0.028109023	0.043773287	0.047269544	0.037974897	0.019247043	0.039549983	0.01556037	0.053154495	0.033526586	0.013396798	0.04071279
NC_023588.1	33525	0.428188034	0.356391035	0.225086061	0.308188166	0.283162297	0.258076562	0.137061886	0.261177786	0.145682251	0.311648332	0.270723312	0.037703187	0.271398702
NC_023590.1	43050	0.137723541	0.126643396	0.053240412	0.116283403	0.100511042	0.104134701	0.042578365	0.094773508	0.051219485	0.109825758	0.10069692	0.015493603	0.094330048
NC_023591.1	95705	0.289315897	0.229329917	0.132981613	0.181599909	0.180189211	0.17305243	0.079880931	0.176249991	0.087310009	0.200104933	0.178558775	0.019006327	0.173506692
NC_023593.1	76184	0.130001033	0.11103387	0.058804998	0.098393375	0.100585436	0.099180937	0.04399872	0.08545108	0.046860216	0.09651639	0.100283547	0.016906437	0.088282691
NC_023599.1	38772	0.194186235	0.155086122	0.093263209	0.154183412	0.147812869	0.150366238	0.076937025	0.146987606	0.077942829	0.14938616	0.152377984	0.030460105	0.136229972
NC_023629.1	6253	0.110666919	0.118183206	0.05773219	0.080601348	0.105229509	0.088597516	0.038061723	0.07836238	0.054533806	0.06348948	0.08587878	0.006556849	0.080121532
NC_023630.1	6301	0.159339895	0.103634325	0.061577495	0.100618875	0.07760666	0.12712268	0.04650055	0.113474055	0.036819595	0.09680999	0.08093948	0.00920488	0.091313055
NC_023631.1	6300	0.13682547	0.082222191	0.03746028	0.08793643	0.07269839	0.069523841	0.04333335	0.05349208	0.02285719	0.10777773	0.097142881	0.02015872	0.073751803
NC_023632.1	6317	0.107962629	0.080576178	0.0592053	0.094823475	0.081367779	0.07867659	0.03672632	0.06442928	0.031502293	0.07804337	0.090865929	0.012505946	0.073107195
NC_023633.1	4088	0.086594902	0.12133072	0.054794564	0.114726023	0.119618405	0.102984313	0.0467221	0.112769115	0.067025432	0.096379679	0.093199621	0.014921728	0.092376807
NC_023634.1	1798	0.124582898	0.1101224	0.0361513	0.1195773	0.11179089	0.10511676	0.0750835	0.114015594	0.0767519	0.1129033	0.1323693	0	0.101678649
NC_023635.1	6376	0.144291073	0.096612333	0.054736481	0.123118003	0.121863226	0.109473098	0.05395227	0.103669991	0.049874535	0.115903363	0.131430385	0.015526968	0.100447705
NC_023551.1	40692	0.1481372	0.120318468	0.072692355	0.131082279	0.121325996	0.114690837	0.051902144	0.089304958	0.057922953	0.113511249	0.108620788	0.018013359	0.102682657
NC_023603.1	71565	0.3749039	0.295660936	0.167372629	0.201104321	0.244882063	0.200935886	0.114553193	0.220023303	0.100957214	0.267435639	0.229371781	0.052483763	0.219745533
NC_023605.1	41529	0.157721049	0.138818624	0.063040286	0.115413391	0.115076212	0.111753256	0.049989182	0.095066097	0.055455273	0.111440245	0.111994073	0.016012907	0.102342517
NC_023426.1	245717	0.459565142	0.391555729	0.236862366	0.427605388	0.432396195	0.411082933	0.256396791	0.377043217	0.274734447	0.397697778	0.435500866	0.057635467	0.37276735
NC_022897.1	1777	0.159819956	0.13111983	0.09510407	0.146313946	0.15081599	0.14687666	0.0545864	0.117051226	0.044457	0.14912745	0.1260552	0	0.120120703
NC_001465.1	1291	0.139426893	0.0302091	0.0302091	0.103020956	0.1417502	0.0774593	0.0309837	0.08365613	0.04957396	0.0937258	0.07668479	0.0147173	0.077881812
NC_023153.1	6996	0.13093195	0.128073204	0.065323031	0.124356787	0.116495088	0.137936036	0.067324199	0.114922759	0.059462536	0.097055442	0.111492279	0.01486565	0.104852119
NC_021563.1	42724	0.175428606	0.143525865	0.076631375	0.133789016	0.122132718	0.115040711	0.061792019	0.107059272	0.052195506	0.11859837	0.113800195	0.014886248	0.110908514
NC_023574.1	128546	0.234196108	0.195151906	0.114635969	0.212414684	0.200815313	0.193393339	0.106623267	0.183249436	0.119350217	0.195377747	0.204043335	0.028324482	0.178113756
NC_023636.1	6500	0.100307662	0.099384676	0.042923075	0.110307721	0.076769251	0.085384596	0.028769181	0.078923072	0.043230782	0.075384677	0.111846163	0.009230776	0.077566441
NC_023637.1	9840	0.225813262	0.191666766	0.073475646	0.193699496	0.153150468	0.172967372	0.096849628	0.141869872	0.114126086	0.14308936	0.17642321	0.01626015	0.153011924
NC_023638.1	10220	0.108610589	0.093248576	0.032974595	0.088062578	0.075635988	0.085225047	0.031115449	0.081506857	0.030430547	0.085714259	0.072602725	0.0111546	0.071375201
NC_022096.1	258139	0.214616489	0.172957381	0.097029158	0.137367801	0.13957592	0.127249278	0.063620767	0.124471675	0.063609183	0.148586539	0.134993123	0.014554178	0.129461574
NC_023639.1	1168989	0.335463784	0.286909276	0.161743177	0.297268019	0.292096676	0.279278708	0.153725145	0.260258239	0.171695359	0.273089284	0.298888962	0.034688089	0.255492421
NC_022756.1	40931	0.083652953	0.069653829	0.030514728	0.065158436	0.065305027	0.056583033	0.0272898	0.050695032	0.029146635	0.05189219	0.063301666	0.01355941	0.053926666
NC_022757.1	38880	0.075591527	0.077829218	0.029218109	0.062731508	0.061908375	0.062268465	0.026671817	0.055169745	0.030761363	0.058847764	0.050951667	0.016306587	0.053813596
NC_023674.1	6318	0.152896428	0.094808448	0.05318137	0.083095898	0.0832542	0.098132292	0.03292185	0.070433668	0.056663494	0.099873378	0.08214621	0.01392846	0.082491567
NC_023675.1	6639	0.165837973	0.12562138	0.042777485	0.132700705	0.136918196	0.122608781	0.078174431	0.092182535	0.059496965	0.130893231	0.123060697	0.02846811	0.110024762
NC_023676.1	9501	0.105883649	0.09051672	0.041785066	0.110619976	0.094726853	0.081254599	0.035680436	0.087464516	0.044732147	0.086622411	0.059151614	0.00620987	0.076221635
NC_023677.1	153158	0.217363619	0.179932036	0.086427087	0.130623251	0.146097576	0.127574174	0.058514731	0.13222957	0.05528282	0.158385161	0.142023295	0.017583146	0.130404847
NC_023678.1	13908	0.147037698	0.139560095	0.063416756	0.125539275	0.122087983	0.121584632	0.05486056	0.112884703	0.075711771	0.113891298	0.125107849	0.019197583	0.109243875
NC_003326.1	2750	0.14218175	0.08545451	0.03818187	0.132363609	0.086545455	0.092363539	0.03600003	0.07818182	0.06472732	0.127272752	0.093090946	0	0.088760327
NC_003647.1	1022	0.240704412	0.178082194	0.057729974	0.15362035	0.186888444	0.123287574	0.0567515	0.111546134	0.0626223	0.158512616	0.171232814	0	0.136452574
NC_011058.1	2584	0.109520157	0.070046457	0.05379256	0.092105305	0.083591291	0.106811168	0.04643958	0.072368452	0.061532507	0.09558827	0.097910167	0	0.080882356
NC_023550.1	17869	0.253455604	0.234484425	0.13626952	0.217807262	0.220885561	0.19587045	0.114332083	0.184565425	0.113044969	0.202977386	0.230510477	0.027869424	0.191291196
NC_023681.1	152710	0.134398602	0.110850568	0.059563878	0.11213411	0.104885054	0.098958719	0.051077186	0.091696725	0.05392571	0.096503166	0.099980356	0.016770351	0.092179461
NC_023688.1	222006	0.15089679	0.134086423	0.068453121	0.129113617	0.121838979	0.118019275	0.061637962	0.104046814	0.057836242	0.115933806	0.119983266	0.0163374	0.107440572
NC_023694.1	78064	0.1482886	0.12594795	0.06457523	0.10304368	0.10620777	0.09375638	0.04041555	0.0905027	0.04065897	0.11244623	0.09538336	0.01151619	0.092838765
