acc	genome_len	SERC_517_3	SERC_517_4	SERC_517_5	SERC_517_6	SERC_517_7	SERC_517_8	SERC_517_9	SERC_517_10	SERC_517_11	SERC_517_12	SERC_517_13	SERC_Zymo_Pos_Control	Mean Coverage
NC_023021.1	9554	0.637956916	0.503550174	0.455809087	0.730788863	0.712728976	0.677497267	0.497910495	0.743638498	0.628199998	0.625571927	0.784668035	0.707262119	0.636210931
NC_023022.1	9160	1.079473547	0.864182158	0.770212981	0.976960344	1.385650067	0.98881408	1.267711189	1.166582828	0.770279464	1.141603438	1.243491085	0.809688634	1.059541925
NC_023292.1	1364	1.57488887	1.121475594	0.55425094	1.065762987	1.475876037	1.385669026	1.483303839	1.933419621	0.838839647	1.259781063	1.672925559	1.019736552	1.306017562
NC_023038.1	1365	1.94558069	1.443429534	0.565745694	1.95132958	2.472640202	1.792769765	3.011759281	2.76458849	1.060254979	1.996008302	2.788117547	0.880111086	1.981111279
NC_023039.1	2997	1.016154601	0.808296414	0.351067626	0.307303216	0.531004745	0.750209875	0.370735728	0.425740876	0.364730709	0.550265737	0.658422979	0.387377399	0.557630228
NC_023040.1	2880	1.001056006	0.804095672	0.452974177	0.405261784	0.727477789	0.686792351	0.470133857	0.750000531	0.437485112	0.686743906	0.746198826	0	0.651656365
NC_023041.1	3558	0.69789771	0.539205404	0.273236735	0.247064099	0.698192724	0.52933215	0.390714079	0.733099768	0.260325674	0.545346219	0.351962485	0	0.47876155
NC_023042.1	3254	0.556845119	0.424250447	0.30029952	0.316204094	0.497741371	0.285721475	0.493918809	0.418327891	0.306099319	0.323103532	0.383923365	0	0.391494086
NC_023043.1	2874	0.401760558	0.349097173	0.167828601	0.232370422	0.276865209	0.328486687	0.489096849	0.297578543	0.297400024	0.431364974	0.325927389	0.35634009	0.327070584
NC_014748.1	5639	0.533770811	0.480034499	0.62667554	0.806432706	0.851031072	0.743892222	0.829390792	1.27423396	1.314650698	0.816007177	0.972774744	0.658624312	0.840808566
NC_023178.1	7435	0.355250087	0.319789177	0.140672731	0.256412789	0.262928337	0.30317582	0.254397499	0.234708801	0.198317466	0.29109138	0.340622286	0.005733018	0.268851488
NC_022790.1	4129	0.467679417	0.55337298	0.317767773	0.854599431	0.59010243	0.716942165	0.607029197	0.684199733	0.904723324	0.548601046	0.709368603	0.659334142	0.632216918
NC_001335.1	52297	0.711492313	0.516052246	0.426770535	0.364331017	0.45900386	0.402865162	0.382227926	0.49175207	0.290117358	0.5551387	0.424700054	0.47528494	0.456768295
NC_008265.1	38092	2.253584662	1.96828239	0.985311958	2.016435651	3.199680325	2.273978823	2.48904171	2.805528929	1.673590915	2.424930668	2.815470784	2.262031169	2.264166983
NC_013597.1	43970	0.487057839	0.565491391	0.671825432	0.60541546	0.552068833	0.552764244	0.47048074	0.519424084	0.632576866	0.459603613	0.542671703	0.265950169	0.550852746
NC_017732.1	30505	1.434157647	1.298516122	0.802879697	1.555695613	2.007617439	1.637678908	1.70901852	1.726637354	1.352459767	1.592168228	1.973985066	2.236286772	1.553710396
NC_018285.1	40758	0.478638277	0.509998197	0.649012276	0.640513322	0.680830876	0.659906292	0.572920215	0.637957065	0.638063597	0.577053762	0.740556549	1.068098855	0.61685913
NC_022563.1	148803	1.667646713	1.307615219	0.929166171	0.848305849	1.102171101	0.987323567	1.053924855	1.299826678	0.695049517	1.451711051	1.13488567	1.218357765	1.134329672
NC_023177.1	124688	0.656494318	0.617722775	0.627988886	0.627782696	0.668746389	0.646095731	0.580313442	0.639601422	0.609774812	0.63588964	0.719996115	0.513454463	0.639127839
NC_023424.1	10673	0.25840468	0.218787557	0.114737399	0.164142765	0.152743968	0.202961004	0.180122993	0.222682774	0.130334561	0.245280219	0.209587941	0.340517293	0.190889624
NC_023439.1	10688	0.448563239	0.376428669	0.281764342	0.428017708	0.370511568	0.275271238	0.255057879	0.317271232	0.328963457	0.310126359	0.35178176	0.335211677	0.340341586
NC_023440.1	9023	0.555596604	0.832757186	0.329741699	0.600894248	0.641163907	0.67585485	0.561863441	0.654294227	0.523643933	0.591557343	0.564890786	0.823101328	0.593841657
NC_023441.1	5552	0.541376784	0.5152619	0.659227549	1.000339016	0.516872252	0.654522319	0.469130646	0.954769251	0.540356641	0.732205255	0.494638616	0.007677411	0.643518203
NC_023442.1	120420	1.105551203	1.013760616	0.764402517	1.216458837	1.464190556	1.259044424	1.28201451	1.374773049	1.052565885	1.214293942	1.456821133	1.17912776	1.200352425
NC_023443.1	1365	0.404888735	0.284835251	0.296604539	0.696903422	0.570012718	0.493519205	0.60765225	0.634994058	0.64363714	0.405538195	0.70452826	1.962376539	0.522101252
NC_002180.1	4532	0.16905669	0.470565629	0.194661575	0.344066957	0.277184346	0.321112783	0.525682778	0.329863716	0.479761112	0.324870888	0.33295025	0.180681476	0.342706975
NC_021786.1	9499	0.353271942	0.257057418	0.344263729	0.371638504	0.360424552	0.23760173	0.293240264	0.391081156	0.250583996	0.308577235	0.310449055	0.085849386	0.316199053
NC_021720.1	358	0.127668395	0.16409259	0	0.082427045	0.093637365	0.304277204	0.548546306	0.489378666	0	0.102009942	0	0	0.173821592
NC_023485.1	7435	0.509256499	0.394330412	0.242017602	0.353651203	0.559909216	0.387998219	0.517135899	0.661029277	0.270911735	0.357013495	0.420136636	0.420924207	0.424853654
NC_023486.1	3649	0.676373093	0.399085031	0.197933548	0.234305571	0.403730184	0.578454821	0.536757438	0.581835525	0.257566431	0.419813486	0.691570024	0.338757097	0.452493196
NC_023487.1	3286	0.948014619	0.322263716	0.243756331	0.558189283	0.427658224	0.306493059	0.516631092	1.420951177	0.343016078	0.59399706	0.540950125	0.311320666	0.56562916
NC_023488.1	2006	0.407119285	0.316737359	0.271594515	0.642608282	1.082694004	0.754521884	0.95062266	0.76764425	0.487197454	0.499683848	0.665089837	0.022367103	0.622319398
NC_023489.1	1746	0.474632871	0.421454904	0.436567126	0.562175603	0.417334626	0.472843143	0.301903854	0.356479034	0.448577657	0.390801337	0.410662444	0.024412937	0.426675691
NC_023490.1	1504	1.40509845	0.795061787	0.230142786	0.655729986	1.366648083	0.696957641	1.321177694	1.551126237	1.442266905	1.454341352	2.015852322	0.207337392	1.17585484
NC_023491.1	3737	0.356775833	0.676781689	0.270180311	0.29299835	0.468346395	0.341610297	0.484013719	0.503363277	0.09021238	0.503279985	0.484751283	0.536691959	0.406573956
NC_023492.1	3503	0.452197823	0.40115494	0.121997632	0.351586511	0.44347366	0.554282489	0.31865911	0.329694769	0.457862222	0.508092491	0.432749342	0.024976705	0.397431908
NC_023493.1	1841	0.287136181	0.19313565	0.207698362	0.230307464	0.534760127	0.118339206	0.266675146	0.480830384	0.105432647	0.365414842	0.41388104	0	0.291237368
NC_023494.1	1584	0.222482201	0.149322294	0.549059608	0.283362138	1.145029155	0.209928624	0.123977006	0.227757996	0.163385103	0.400433764	0.395921648	1.002740943	0.35187814
NC_023495.1	1185	0.396863572	0.820579558	1.407759118	1.028846209	0.756352017	1.034560513	0.266026077	0.444510805	1.229927355	0.595277738	0.392710351	0.035970454	0.761219392
NC_023496.1	7596	0.290400396	0.200465515	0.351219287	0.2750024	0.517846599	0.360779442	0.443243309	0.291340422	0.423867989	0.570096222	0.383360485	0.157122125	0.373420188
NC_021069.1	10865	0.375056331	0.289620817	0.093158121	0.26201846	0.326964431	0.368495242	0.33818364	0.302024524	0.200901112	0.311973468	0.392650627	0.487915549	0.296458798
NC_018506.1	8050	0.366060639	0.349801521	0.707838851	0.61053192	0.35659092	0.439784505	0.299159474	0.315286885	0.539558607	0.281984959	0.434683344	0.435585852	0.427389239
NC_023503.1	48800	0.658060974	0.640956946	1.071723075	0.880890413	0.660609587	0.783109716	0.580698562	0.672839323	1.023889614	0.619182196	0.717888382	3.98655348	0.755440799
NC_022365.1	7562	0.637252141	0.646929307	0.368166227	0.579793524	0.774254532	0.595789186	0.976922723	0.658310835	0.535200555	0.805612155	0.684461962	1.217683033	0.660244832
NC_023175.1	10346	0.550465796	0.491824075	0.478407304	0.662611562	0.52285141	0.485249601	0.577927832	0.445961726	0.456353559	0.411224498	0.567943289	0.19103551	0.513710969
NC_023295.1	7315	0.471571604	0.373008542	0.304922396	0.351596997	0.458145658	0.342504238	0.327099127	0.530691613	0.162932513	0.358140514	0.392080179	0.158250845	0.370244853
NC_023437.1	7934	0.486777997	0.414831631	0.426502811	0.561417707	0.576507785	0.476805106	0.392118218	0.548850709	0.563542367	0.467438537	0.379489621	0.690642093	0.481298408
NC_023498.1	62466	2.069891575	1.572170454	1.086329454	0.934877814	1.305873401	1.09342359	1.169570178	1.42605405	0.836658037	1.632335874	1.260877591	1.314013134	1.308005638
NC_023502.1	109558	0.967811125	0.972711573	0.767682378	0.55127092	0.683591824	0.622950797	0.639369818	0.73934546	0.506824248	0.717425492	0.602889902	0.781720149	0.706533958
NC_022971.1	45344	0.141354201	0.146635125	0.073579506	0.087409774	0.122332349	0.127723864	0.132433856	0.153482107	0.081069382	0.125746658	0.116173592	0.161884077	0.118903674
NC_023559.1	46145	0.685184397	0.745307005	0.509663436	0.655939917	0.881608141	0.752812967	0.696311982	0.790332829	0.59932948	0.772789871	0.842684345	0.71916343	0.72108767
NC_023560.1	43454	0.720461127	0.488264523	0.37486943	0.725028556	0.950292918	0.735948785	0.771364964	0.858029355	0.606783191	0.76754566	0.873589022	0.450010909	0.715652503
NC_023568.1	246964	0.317397545	0.324009248	0.344459821	0.410175395	0.435608921	0.369657208	0.36696276	0.393453897	0.356993928	0.366634174	0.376785202	0.32850461	0.369285282
NC_023571.1	46243	0.624364984	0.553842488	0.82344509	0.700931541	0.706523621	0.661931063	0.631527157	0.716200398	0.737973508	0.628605587	0.690401009	0.535494551	0.679613313
NC_023573.1	142094	0.372277897	0.377467488	0.29476828	0.429022109	0.565917817	0.460297864	0.490587795	0.453635422	0.388964711	0.453426267	0.540351436	0.438653786	0.438792462
NC_023583.1	45696	0.171982308	0.183446645	0.102135767	0.11571091	0.144401606	0.123226992	0.116711657	0.151391774	0.102763792	0.178849198	0.148168639	0.141735704	0.139889935
NC_023585.1	48775	0.610484718	0.469450887	0.344759632	0.649499497	0.79529372	0.681815697	0.72689422	0.793396499	0.550047637	0.670649999	0.8748637	0.569674701	0.651559655
NC_023586.1	8460	0.699981253	0.672459068	0.479154881	0.524216826	0.504793009	0.515041319	0.527172998	0.4914284	0.484629856	0.482565285	0.552315797	0.666794401	0.539432608
NC_023592.1	8176	0.718926158	0.647223705	0.741711209	0.576808375	0.562680729	0.871390074	0.54611686	0.587444835	0.633702056	0.542466288	0.516170752	0.660870605	0.631331004
NC_023598.1	2563	0.218216294	0.092888193	0.130662698	0.23390411	0.281892751	0.289308176	0.423431744	0.280621186	0.41187661	0.24447864	0.193258165	0.218827586	0.254594415
NC_023601.1	97906	0.39161361	0.409044983	0.402982077	0.438069239	0.535103762	0.388125373	0.441275377	0.411596272	0.314996063	0.39778182	0.348305833	0.384737917	0.407172219
NC_023610.1	218339	0.394838246	0.414762072	0.480972405	0.347787945	0.327052936	0.361892657	0.364669541	0.356344283	0.347346113	0.370090965	0.356657308	0.334516127	0.374764952
NC_023611.1	198533	1.70673566	1.493060742	0.938511284	1.888258444	2.73269412	2.18420188	2.184545123	2.320517396	1.671076027	2.199774341	2.56312604	1.240303576	1.989318278
NC_023615.1	196456	1.754629327	1.493996966	0.861680913	1.908004355	2.782528239	2.297144349	2.334420491	2.3800124	1.733238563	2.24558761	2.682261189	1.175855552	2.043045855
NC_023627.1	10929	0.443844278	0.490483546	0.709343832	0.687518824	0.60384829	0.658795195	0.764377699	0.635631245	0.665696867	0.641485437	0.693257282	0.40335997	0.635843863
NC_023555.1	43017	1.18156274	0.685059252	0.74207572	0.508438929	0.561530898	0.485598679	0.42756347	0.5550464	0.497332018	0.627423493	0.495728515	0.42172674	0.615214556
NC_023556.1	72329	0.582544495	0.509736945	0.552447089	0.462124753	0.457357534	0.458513585	0.46210078	0.43761113	0.409671456	0.499873146	0.432607755	0.421922713	0.47859897
NC_023561.1	173276	0.662375574	0.716880349	0.467724988	0.615651993	0.824205648	0.65449301	0.755814462	0.7743616	0.555927133	0.725472947	0.724144781	0.746140946	0.679732044
NC_023563.1	68262	0.226495204	0.177812392	0.152321759	0.111610082	0.140035646	0.128796367	0.135514806	0.177108559	0.128530199	0.1853744	0.136535957	0.135452481	0.154557761
NC_023572.1	42240	1.241353869	1.061084951	0.754128639	0.600557372	0.810695678	0.68131792	0.739212898	0.837365369	0.530141664	1.108837496	0.810015974	0.827022277	0.834064712
NC_023578.1	69099	0.296684825	0.29895399	0.253501029	0.210986278	0.198074528	0.21605686	0.191536056	0.232127786	0.179063655	0.263504297	0.207634307	0.292915078	0.231647601
NC_023580.1	57775	0.164942484	0.153201093	0.115885257	0.091492386	0.127205471	0.089574892	0.119816185	0.139850021	0.063095845	0.141290914	0.097071542	0.117442234	0.118493281
NC_023588.1	33525	2.016923537	1.831615537	1.295951794	1.132268277	1.19639923	1.109278201	1.10402334	1.285428484	0.958813734	1.547412231	1.150755842	1.428561939	1.329897291
NC_023590.1	43050	0.388253255	0.480008791	0.455423274	0.468906038	0.414237299	0.446738604	0.415891586	0.448864102	0.457004883	0.454066774	0.468161643	0.588943457	0.445232386
NC_023591.1	95705	1.081683002	0.929727535	0.809928329	0.641662537	0.702181287	0.669150594	0.590279711	0.768346131	0.578246305	0.801618983	0.667607456	0.83714825	0.74913017
NC_023593.1	76184	0.430483407	0.438022884	0.526723314	0.489695899	0.545666118	0.503292563	0.431357922	0.459660368	0.443763971	0.454508932	0.47122446	0.476738617	0.472218167
NC_023599.1	38772	0.693100787	0.758548661	0.777654256	0.840100328	0.869330091	0.857721052	0.931157406	0.886490135	0.716417689	0.814624306	0.829745133	1.292287	0.815899077
NC_023629.1	6253	0.252653011	0.401747641	0.494397994	0.419880689	0.339293284	0.363388362	0.245046776	0.252532112	0.415246004	0.197956317	0.318769595	0.372229119	0.336446526
NC_023630.1	6301	0.405441185	0.336123971	0.467032244	0.516015374	0.195444994	0.344545387	0.288699418	0.379205209	0.309940254	0.43926332	0.239633259	0.027415231	0.356485874
NC_023631.1	6300	0.360449369	0.246611833	0.12218154	0.212749918	0.246865485	0.238732624	0.255112985	0.191004861	0.127563227	0.347957873	0.278665435	0.406842512	0.238899559
NC_023632.1	6317	0.439067464	0.31532757	0.480289662	0.414397413	0.328314727	0.437002838	0.2675159	0.384266002	0.448234643	0.246764059	0.385572193	0.247177554	0.376977497
NC_023633.1	4088	0.22669638	0.401607698	0.224362674	0.594949393	0.351527098	0.453926911	0.322360646	0.473677621	0.666397167	0.452309919	0.57406591	0.588019808	0.431080129
NC_023634.1	1798	0.340495145	0.392069947	0.172356405	0.380932527	0.550492975	0.387954474	0.557602571	0.673106964	0.369316717	0.293978069	0.602066381	0	0.429124743
NC_023635.1	6376	0.493294433	0.467705329	0.695345641	0.655487697	0.829725337	0.673192132	0.534944038	0.656029142	0.486813268	0.623862742	0.540350514	0.450548909	0.605159116
NC_023551.1	40692	0.492700883	0.459841622	0.476747041	0.593995886	0.761952393	0.582029506	0.644651952	0.564581073	0.496500116	0.682851161	0.593896974	0.517218338	0.577249873
NC_023603.1	71565	1.367240926	1.086727004	0.750274187	0.565476497	0.880066995	0.688924084	0.833331614	0.933849709	0.512209027	1.112398451	0.831752443	1.270738652	0.86929554
NC_023605.1	41529	0.506476248	0.676381705	0.351895883	0.419249607	0.592569197	0.522854559	0.511698751	0.507768099	0.339963167	0.561781698	0.464483729	0.616104646	0.49592024
NC_023426.1	245717	2.770677156	2.293976247	1.440990474	3.203226899	4.545034296	3.738761818	3.833738593	3.811516102	2.850197824	3.569353578	4.354828691	2.031876032	3.310209243
NC_022897.1	1777	0.602400618	0.371039381	0.248932309	0.325128221	0.624513492	0.537724921	0.450772066	0.627873858	0.151388786	0.56029179	0.487794703	0	0.453441831
NC_001465.1	1291	0.255740162	0.140103188	0.075497713	0.456546159	0.329358903	0.321226288	0.160120329	0.28748428	0.369280041	0.208436475	0.309412982	0.660340633	0.264836956
NC_023153.1	6996	0.644194069	0.980566301	1.216183108	0.833936049	0.69882001	0.901586757	0.78042725	0.745839132	1.063057792	0.57846538	0.750971202	1.066233974	0.835822459
NC_021563.1	42724	0.665163937	0.594665835	0.54044125	0.449382326	0.640375175	0.456096569	0.476581347	0.474600052	0.35599957	0.523416905	0.435153594	0.475133172	0.510170596
NC_023574.1	128546	1.131804526	1.059060675	0.699526315	1.09022368	1.514909964	1.23443933	1.416578868	1.451426187	0.998664346	1.331316884	1.459840313	1.121020842	1.217071917
NC_023636.1	6500	0.280800691	0.311920082	0.244726208	0.618850238	0.490210937	0.411616018	0.298942191	0.441008439	0.284472648	0.349523232	0.531578643	0.489928504	0.387604484
NC_023637.1	9840	1.005548062	1.348599546	0.88258215	1.063178377	1.139459947	1.184807844	1.372587788	1.071440485	1.083359639	1.19231595	1.419902227	1.240948914	1.16034382
NC_023638.1	10220	0.270799933	0.359783016	0.096103031	0.243602523	0.299175671	0.273104121	0.243729932	0.314657277	0.10345816	0.314642202	0.215848782	0.27109826	0.248627695
NC_022096.1	258139	0.818172845	0.817997715	1.043605583	0.709510427	0.642411881	0.668793483	0.587279977	0.607257588	0.763567964	0.666044895	0.593818714	0.965876446	0.719860098
NC_023639.1	1168989	1.690078463	1.432969513	1.024983808	1.810616991	2.347789401	1.943923414	1.966438008	2.090685805	1.572731306	1.929510682	2.304898238	1.406701167	1.82860233
NC_022756.1	40931	0.207548539	0.218871636	0.1673907	0.274565116	0.276884077	0.260881191	0.244815087	0.216409334	0.205868142	0.249000517	0.282161701	0.308771076	0.236763276
NC_022757.1	38880	0.165272693	0.200994097	0.133507502	0.233324372	0.25039984	0.235615612	0.223502991	0.214010587	0.179811198	0.239889487	0.222945264	0.283658816	0.209024877
NC_023674.1	6318	0.353235356	0.354060361	0.599673709	0.460792051	0.284280299	0.403055808	0.273199292	0.229866348	0.780985204	0.339665184	0.42028462	0.643057039	0.40900893
NC_023675.1	6639	0.716064329	0.511116916	0.14022293	0.406931135	0.757259273	0.447615702	0.620395126	0.64965919	0.268001774	0.633890449	0.729832007	0.875200915	0.534635348
NC_023676.1	9501	0.379022775	0.505545599	1.328102157	0.74630815	0.497394456	0.444328311	0.283387787	0.460391115	1.044776229	0.348770602	0.239015422	0.09468599	0.570640237
NC_023677.1	153158	0.609061776	0.538744106	0.351986512	0.358710129	0.438345355	0.400811782	0.388557985	0.509284214	0.275277097	0.53957298	0.461204264	0.399165892	0.442868745
NC_023678.1	13908	0.462930069	0.464399937	0.24483148	0.394193246	0.416597898	0.432698676	0.398701404	0.472466294	0.459939342	0.449218275	0.565732594	0.670300082	0.432882656
NC_003326.1	2750	0.632001316	0.296817585	0.860622537	0.460846846	0.462253171	0.385342086	0.451015298	0.329438479	0.293474042	1.00332684	0.46009626	0	0.512294042
NC_003647.1	1022	0.985636435	0.621697792	0.293444369	0.653456549	1.557163621	0.399231289	0.394417732	1.077052685	0.263226881	0.923426904	0.764118368	0	0.721170239
